countryId,countryName,scopeId,scopeName,groupLabel,itemLabel,areaId,areaName,areaDisplayName,areaGeojsonUrl,areaDataset,areaWhereField,areaBoundaryCode,divisionId,divisionName,divisionDisplayName,divisionGeojsonUrl,divisionDataset,divisionWhereField,divisionBoundaryCode,directoryPath,memberName,memberParty,memberParliament,memberChamber,memberEmail,memberPhone,electorateOfficeAddress,website,notes
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,bibra-lake,Bibra Lake,Bibra Lake,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750008%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50008,/australia/state/wa/bibra-lake,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,bicton,Bicton,Bicton,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750009%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50009,/australia/state/wa/bicton,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,bunbury,Bunbury,Bunbury,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750010%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50010,/australia/state/wa/bunbury,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,butler,Butler,Butler,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750011%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50011,/australia/state/wa/butler,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,cannington,Cannington,Cannington,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750012%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50012,/australia/state/wa/cannington,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,carine,Carine,Carine,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750013%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50013,/australia/state/wa/carine,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,central-wheatbelt,Central Wheatbelt,Central Wheatbelt,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750014%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50014,/australia/state/wa/central-wheatbelt,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,churchlands,Churchlands,Churchlands,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750015%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50015,/australia/state/wa/churchlands,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,cockburn,Cockburn,Cockburn,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750016%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50016,/australia/state/wa/cockburn,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,collie-preston,Collie-Preston,Collie-Preston,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750017%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50017,/australia/state/wa/collie-preston,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,cottesloe,Cottesloe,Cottesloe,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750018%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50018,/australia/state/wa/cottesloe,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,darling-range,Darling Range,Darling Range,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750019%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50019,/australia/state/wa/darling-range,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,dawesville,Dawesville,Dawesville,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750020%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50020,/australia/state/wa/dawesville,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,forrestfield,Forrestfield,Forrestfield,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750021%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50021,/australia/state/wa/forrestfield,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,fremantle,Fremantle,Fremantle,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750022%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50022,/australia/state/wa/fremantle,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,geraldton,Geraldton,Geraldton,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750023%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50023,/australia/state/wa/geraldton,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,girrawheen,Girrawheen,Girrawheen,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750024%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50024,/australia/state/wa/girrawheen,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,hillarys,Hillarys,Hillarys,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750025%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50025,/australia/state/wa/hillarys,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,jandakot,Jandakot,Jandakot,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750026%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50026,/australia/state/wa/jandakot,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,joondalup,Joondalup,Joondalup,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750027%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50027,/australia/state/wa/joondalup,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,kalamunda,Kalamunda,Kalamunda,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750028%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50028,/australia/state/wa/kalamunda,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,kalgoorlie,Kalgoorlie,Kalgoorlie,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750029%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50029,/australia/state/wa/kalgoorlie,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,kimberley,Kimberley,Kimberley,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750030%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50030,/australia/state/wa/kimberley,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,kingsley,Kingsley,Kingsley,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750031%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50031,/australia/state/wa/kingsley,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,kwinana,Kwinana,Kwinana,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750032%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50032,/australia/state/wa/kwinana,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,landsdale,Landsdale,Landsdale,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750033%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50033,/australia/state/wa/landsdale,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,mandurah,Mandurah,Mandurah,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750034%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50034,/australia/state/wa/mandurah,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,maylands,Maylands,Maylands,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750035%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50035,/australia/state/wa/maylands,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,mid-west,Mid-West,Mid-West,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750036%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50036,/australia/state/wa/mid-west,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,midland,Midland,Midland,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750037%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50037,/australia/state/wa/midland,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,mindarie,Mindarie,Mindarie,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750038%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50038,/australia/state/wa/mindarie,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,morley,Morley,Morley,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750039%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50039,/australia/state/wa/morley,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,mount-lawley,Mount Lawley,Mount Lawley,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750040%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50040,/australia/state/wa/mount-lawley,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,murray-wellington,Murray-Wellington,Murray-Wellington,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750041%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50041,/australia/state/wa/murray-wellington,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,nedlands,Nedlands,Nedlands,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750042%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50042,/australia/state/wa/nedlands,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,oakford,Oakford,Oakford,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750043%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50043,/australia/state/wa/oakford,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,perth,Perth,Perth,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750044%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50044,/australia/state/wa/perth,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,pilbara,Pilbara,Pilbara,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750045%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50045,/australia/state/wa/pilbara,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,riverton,Riverton,Riverton,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750046%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50046,/australia/state/wa/riverton,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,rockingham,Rockingham,Rockingham,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750047%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50047,/australia/state/wa/rockingham,,,State / Territory Parliament,,,,,,
australia,Australia,state,State / Territory Parliament,State or Territory,State Electorate,wa,Western Australia,Western Australia,https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/STE/FeatureServer/1/query?where=state_code_2021%3D%275%27&outFields=state_code_2021%2Cstate_name_2021&returnGeometry=true&outSR=4326&f=geojson,STE,state_code_2021,5,roe,Roe,Roe,https://geo.abs.gov.au/arcgis/rest/services/ASGS2025/SED/MapServer/0/query?where=sed_code_2025%3D%2750048%27&outFields=SED_CODE_2025%2CSED_NAME_2025&returnGeometry=true&outSR=4326&f=geojson,SED,sed_code_2025,50048,/australia/state/wa/roe,,,State / Territory Parliament,,,,,,
